sentence_id,event,causes,bad,result,event_first_index,event_last_index,causes_first_index,causes_last_index,bad_first_index,bad_last_index,result_first_index,result_last_index,sentence_text,answer
30760053,Wireless,produces,good,experience,0,0,10,10,13,13,14,14,Wireless in this mouse is so precise and stable and produces such a good experience that you wish the battery could last about a week .,
30760318,Kino,creates,wonderful,products,1,1,4,4,5,5,6,6,"
 Kino on Video creates wonderful products and the print used on this DVD is very clean .",
30765486,it,provides,excellent,coverage,3,3,5,5,6,6,8,8,"At 1.8GPM , it still provides excellent water coverage without using as much force .",
30766082,bra,provides,good,support,1,1,2,2,3,3,4,4,this bra provides good support .,
30794409,burr,produces,great,coffee,2,2,4,4,5,5,6,6,Slow conical burr grinder produces great coffee .,
30794409,grinder,produces,great,coffee,3,3,4,4,5,5,6,6,Slow conical burr grinder produces great coffee .,
30819215,it,produces,tremendous,amount,5,5,6,6,8,8,9,9,My only complaint is that it produces a tremendous amount of smoke at first that makes me cough - I mean it does n't release or burn slowly like incense sticks do ... incense subtly fills the air with scent .,
30841374,non,provides,good,overview,20,20,39,39,41,41,42,42,"Newcomers to historical fiction might do better to start with Sharon Kay Penman , Elizabeth Chadwick , or with the non - fiction series on the Plantagenets written by Thomas Costain , which reads like a great novel and provides a good overview of the time period .",
30841374,-,provides,good,overview,21,21,39,39,41,41,42,42,"Newcomers to historical fiction might do better to start with Sharon Kay Penman , Elizabeth Chadwick , or with the non - fiction series on the Plantagenets written by Thomas Costain , which reads like a great novel and provides a good overview of the time period .",
30841374,fiction,provides,good,overview,22,22,39,39,41,41,42,42,"Newcomers to historical fiction might do better to start with Sharon Kay Penman , Elizabeth Chadwick , or with the non - fiction series on the Plantagenets written by Thomas Costain , which reads like a great novel and provides a good overview of the time period .",
30841374,series,provides,good,overview,23,23,39,39,41,41,42,42,"Newcomers to historical fiction might do better to start with Sharon Kay Penman , Elizabeth Chadwick , or with the non - fiction series on the Plantagenets written by Thomas Costain , which reads like a great novel and provides a good overview of the time period .",
30852568,Carpenter,provides,excellent,recipes,0,0,1,1,3,3,6,6,Carpenter provides some excellent simple dinner recipes .,
30872048,Wilder,creates,amazing,characters,5,5,7,7,8,8,9,9,"As with the world , Wilder also creates amazing characters .",
30892528,it,provides,excellent,protection,6,6,7,7,8,8,9,9,"But even with the lightweight , it provides excellent protection , even to the front of the phone .",
30909893,book,provides,great,depth,10,10,11,11,20,20,15,15,We have supplemented by watching some YouTube videos but the book provides a lot of depth and guidance which is great for beginners .,
30938287,it,provides,good,education,4,4,5,5,8,8,9,9,I like the way it provides some really good education about how the little brother or sister needs to be cared for when they arrive .,
30941717,author,develops,wonderful,story,8,8,11,11,13,13,14,14,"With marvelous plot twists and character development , author Dana DAngelo develops this wonderful story in ways that will both rend and uplift your heart .",
30941717,DAngelo,develops,wonderful,story,10,10,11,11,13,13,14,14,"With marvelous plot twists and character development , author Dana DAngelo develops this wonderful story in ways that will both rend and uplift your heart .",
30962297,OxyLED,provides,good,illumination,1,1,4,4,5,5,6,6,The OxyLED T-02S fixture provides good illumination for its compact size .,
30962297,T-02S,provides,good,illumination,2,2,4,4,5,5,6,6,The OxyLED T-02S fixture provides good illumination for its compact size .,
30962297,fixture,provides,good,illumination,3,3,4,4,5,5,6,6,The OxyLED T-02S fixture provides good illumination for its compact size .,
30966740,writing,encourages,happy,druglike,15,15,16,16,19,19,20,20,"It 's an emotional ride as usual and Kristan does not disappoint - her fluid writing encourages that "" happy druglike "" contentment(even when she makes me cry ) and I can just sit and enjoy the story .",
30970156,product,provides,good,protection,5,5,14,14,15,15,16,16,"This is a well made product that , combined with a screen protector , provides good protection for my Moto X2 without bulking it up beyond reason .",
30970157,cover,provides,good,balance,18,18,26,26,28,28,29,29,"It 's probably my innate klutziness that makes slimmer phones more difficult to hold , but , this cover , with its soft rubber corners , provides a good balance of protection and usability .",
30975110,That,creates,good,experience,0,0,7,7,9,9,11,11,That paired with the good sound really creates a good watching experience for anybody .,
30987780,it,provides,great,light,14,14,15,15,17,17,13,13,As long as you ensure it 's tightly attached to your camera the light it provides is great .,
31001284,I,produces,great,tasting,0,0,10,10,11,11,12,12,I have had this 3 - 4 years and still produces great tasting water and I * still * can get the filters through Amazon .,
31001679,unit,provides,good,bass,1,1,2,2,7,7,8,8,This unit provides very clear highs and good bass for this price range .,
31013927,stereo,creates,amazing,orchestra,1,1,2,2,4,4,5,5,The stereo creates an amazing orchestra of sound that is n't far from turtle beach quality for 1/3 the price .,
31019780,Gabaldon,provides,outstanding,book,1,1,2,2,4,4,6,6,Diana Gabaldon provides an outstanding 2nd book in the Outlander Series with Dragonfly in Amber .,
31046070,DVD,provides,good,audio,1,1,2,2,4,4,5,5,"The DVD provides moderately good audio / video , but nothing much in the way of extra features .",
31051353,It,provides,excellent,service,0,0,7,7,8,8,9,9,"It 's small and compact , yet provides excellent service for most ordinary kitchen needs .",
31057167,She,produces,magnificent,novels,0,0,7,7,8,8,9,9,She thoroughly researches her subject matter and produces magnificent novels with unforgettable characters and story lines .,
31079624,author,creates,incredible,chemistry,1,1,3,3,4,4,5,5,The author also creates incredible chemistry between the MCs right off without being insta - love .,
31106212,writer,creates,great,book,4,4,5,5,7,7,2,2,Not every book a writer creates is great .,
31107192,sight,provides,great,acquisition,4,4,5,5,7,7,9,9,But once installed the sight provides a great target acquisition .,
31116244,Lord,creates,wonderful,character,0,0,1,1,3,3,4,4,Lord creates a wonderful character in Shirley who has to adapt to a whole new culture on her way to becoming an American .,
31129822,size,provides,good,support,2,2,3,3,4,4,5,5,The medium size provides good support with out being too tight .,
31135444,is,provides,good,soldier,9,9,10,10,18,18,21,21,"The only interesting aspect of this film is that is provides a very sympathetic portrayal of a "" good "" German soldier only 6 years after the end of the second world war .",
31141262,It,provides,great,lighting,0,0,4,4,5,5,7,7,"It looks nice , provides great auxiliary lighting , has awesome features , far exceeded my expectation as far as how quiet it is , and is very fairly priced .",
31145083,It,provides,good,theory,0,0,2,2,4,4,6,6,"It also provides a good conspiracy theory of JFK 's murder ( yeah , it was Cubans , but not Cruz 's father ... ) for those who just ca n't accept the lone gunman ending .",
31145481,Book,provides,good,material,0,0,2,2,3,3,5,5,Book also provides good reference material and samples of different types of business writing .,
31146351,EV,provides,superb,clarity,1,1,4,4,5,5,6,6,"The EV 757 really provides superb clarity and has a wide enough range , so much so that there is even a bass roll - off filter that you can turn on or off .",
31146351,757,provides,superb,clarity,2,2,4,4,5,5,6,6,"The EV 757 really provides superb clarity and has a wide enough range , so much so that there is even a bass roll - off filter that you can turn on or off .",
31147211,this,provides,excellent,performance,1,1,10,10,11,11,14,14,"Overall this is a great drive , very portable and provides excellent all around performance and versatility .",
31169034,book,provides,excellent,coverage,1,1,2,2,4,4,5,5,This book provides and excellent coverage of Game Audio theory and practice in a structure manner,
31189271,handle,provides,good,grip,5,5,6,6,8,8,10,10,Functions as expected and the handle provides a good steady grip .,
31206381,Reed,provides,excellent,advice,0,0,1,1,2,2,3,3,"Reed provides excellent advice , logical steps and useful tips for taking advantage of the social world .",
31207593,Monster,produces,great,products,12,12,13,13,14,14,15,15,"You might be able to get away with cheaper product , but Monster produces great products .",
31212471,it,provides,excellent,protection,7,7,8,8,9,9,10,10,We travel a lot and she feels it provides excellent protection and organization .,
31236117,he,provides,superior,score,6,6,7,7,14,14,11,11,"In "" The Card Player "" he provides a pounding techno score that is superior to that of Argento 's masterpiece "" Deep Red . ""  ",
31250207,it,provides,excellent,protection,1,1,2,2,3,3,4,4,Otherwise it provides excellent protection for my Kindle .,
31253073,case,provides,great,protection,1,1,9,9,10,10,11,11,"The case fits well , looks professional , and provides great protection .",
31264880,It,provides,good,protection,0,0,11,11,12,12,13,13,"It is very form fitting , easy to handle , and provides good protection for the Kindle screen .",
31274124,ability,creates,great,sound,4,4,11,11,13,13,15,15,"That withstood , The ability to separate the speakers and sub creates a great surround sound , both bottom up and left to right .",
31275270,UK,provides,good,overview,1,1,4,4,6,6,7,7,"

 UK author Perrini provides a good overview of their backgrounds , crimes and punishment .",
31275270,author,provides,good,overview,2,2,4,4,6,6,7,7,"

 UK author Perrini provides a good overview of their backgrounds , crimes and punishment .",
31275270,Perrini,provides,good,overview,3,3,4,4,6,6,7,7,"

 UK author Perrini provides a good overview of their backgrounds , crimes and punishment .",
31294228,Rota,provides,superb,score,1,1,6,6,8,8,10,10,"Nino Rota , as usual , provides a superb musical score .",
31295890,it,provides,excellent,coverage,2,2,3,3,4,4,6,6,"Plus , it provides excellent privacy coverage .",
31306111,it,produces,great,sound,7,7,8,8,9,9,10,10,Bought these for a friend who says it produces great sound and the mic sounds wonderful,
31306114,it,produces,great,sound,7,7,8,8,9,9,10,10,Bought these for a friend who says it produces great sound and the mic sounds wonderful .,
31315113,chocolate,provides,nice,look,5,5,8,8,10,10,12,12,The color is a deep chocolate brown that provides a nice fashion look for any attire .,
31315113,brown,provides,nice,look,6,6,8,8,10,10,12,12,The color is a deep chocolate brown that provides a nice fashion look for any attire .,
31329084,Symptoms,provides,good,overview,1,1,5,5,7,7,8,8,""" Symptoms of ADD "" provides a good overview of ADD , from a person with practical experience .",
31329084,ADD,provides,good,overview,3,3,5,5,7,7,8,8,""" Symptoms of ADD "" provides a good overview of ADD , from a person with practical experience .",
31329086,book,provides,good,background,15,15,16,16,18,18,19,19,"

 Having a son who has ADD , it is easy to see that this book provides a good background for others that are concerned about this subject matter .",
31347204,it,provides,great,protection,7,7,8,8,9,9,10,10,"While this is no LIfeProof case , it provides great protection for a reasonable price .",
31356592,Hickox,creates,wonderful,eeb,5,5,6,6,8,8,1,1,The eeb and flow that Hickox creates is wonderful .,
31367712,Blu,provides,amazing,extras,10,10,13,13,6,6,7,7,I also loved all of the amazing extras that the Blu - Ray provides you as a viewer .,
31367712,Ray,provides,amazing,extras,12,12,13,13,6,6,7,7,I also loved all of the amazing extras that the Blu - Ray provides you as a viewer .,
31374400,it,provides,great,blockage,7,7,8,8,9,9,10,10,We use it at soccer games and it provides great blockage from the wind and sun .,
31376179,Its,provides,nice,texture,0,0,3,3,5,5,6,6,"Its comfortable , provides a nice texture to the sheets above it and keeps the bed bugs away if you have them .",
31390901,sub,provides,great,sound,1,1,2,2,3,3,5,5,The sub provides great base sound to add to the overall sound mix ( versus the weak TV speakers ) .,
31392241,Cunniff,contributes,extraordinary,range,0,0,1,1,9,9,11,11,"Cunniff contributes guitars , bass , organ and an extraordinary vocal range ; handles much of the production duties and works programming on the project .",
31403117,case,provides,excellent,padding,1,1,7,7,8,8,9,9,This case completely covers the Kindle and provides excellent padding and protection .,
31413998,music,generates,happy,feelings,21,21,22,22,17,17,18,18,The end result of this fullfilling music is not only the great sound but the warm / happy feelings that the music generates .,
31417215,MCM,promotes,good,atmosphere,15,15,16,16,12,12,13,13,""" All The Time In Sunny Beach "" captures that feel - good atmosphere that MCM promotes ; while "" Island "" offers a laid - back , relaxing tune , which kicks into a wall of chaos midway - very cool !",
31424852,it,provides,good,support,1,1,2,2,3,3,4,4,Therefor it provides good support and cushion .,
31425118,Gary,provides,great,ideas,0,0,6,6,7,7,8,8,"Gary takes the idea further and provides great ideas to not just be authentic in building community , but doing so leveraging the capabilities and tools that also make for great sales along the way .",
31434102,Eden,creates,great,read,1,1,2,2,4,4,6,6,Cynthia Eden creates another great easy read .,
31458387,it,provides,great,protextion,0,0,5,5,6,6,7,7,it 's quite flashy and provides great protextion,
31472605,It,provides,good,protection,0,0,8,8,9,9,10,10,"It supports the unit when watching video , provides good protection , shuts it off automatically when the cover is shut and has a magnetic closure .",
31477765,it,provides,excellent,protection,14,14,15,15,16,16,18,18,"I 've been using this for a year now on a canon 40D , it provides excellent screen protection against life 's bumps and scrapes .",
31478573,It,creates,good,tension,0,0,1,1,3,3,4,4,"It creates a good tension , but I am actually happy to see the police are getting on to him as no one should be able to as charmed in life as he has ben until now .",
31498236,CD,provides,excellent,relaxing,3,3,4,4,6,6,8,8,"Nevertheless , this CD provides an excellent , relaxing score to the single or swing - life in NYC .",
31503275,This,provides,great,range,0,0,1,1,2,2,3,3,This provides great range and kills on contact .,
31508297,f4,produces,amazing,quality,1,1,12,12,13,13,14,14,"The f4 is very portable for a 70 - 200 mm , produces amazing quality photos , and is a lens I actually take with me .",
31508837,Director,creates,nice,pace,0,0,7,7,9,9,10,10,Director Sheldon Wilson keeps things interesting and creates a nice pace ; things actually move along nicely and make sense .,
31508837,Wilson,creates,nice,pace,2,2,7,7,9,9,10,10,Director Sheldon Wilson keeps things interesting and creates a nice pace ; things actually move along nicely and make sense .,
31513268,It,produces,outstanding,results,0,0,1,1,2,2,3,3,It produces outstanding results at much lower weight than the f2.8,
31518319,It,provides,great,blur,0,0,5,5,6,6,8,8,It is very sharp and provides great background blur because of the focal length .,
31521208,Z2,provides,excellent,quality,5,5,6,6,7,7,9,9,"As stated previously , The Z2 provides excellent sound quality .",
31521270,Bluetooth,provides,AMAZING,sound,1,1,2,2,3,3,4,4,The Bluetooth provides AMAZING sound with my Jaybird Bluebud X with Comply Comfort foam tips .,
31521318,Z2,provides,great,player,2,2,8,8,9,9,13,13,"
 The Z2 falls within my budget and provides great audio and video player .",
31534603,lens,produces,superb,quality,1,1,2,2,3,3,4,4,"This lens produces superb quality images , at least the equal of anything the much larger , much heavier f 2.8 version is capable of , and for $ 1,000 less .",
31542056,It,provides,good,opportunities,0,0,2,2,3,3,4,4,It now provides good opportunities for both hedging and speculation and is an excellent tool for portfolio diversification .,
31553763,Quality,provides,good,grip,0,0,5,5,7,7,8,8,Quality is very good and provides a good grip .,
31576041,device,provides,outstanding,quality,5,5,7,7,8,8,10,10,The Cowon Z2 is a device that provides outstanding audio quality .,
31581447,this,provides,great,protection,20,20,21,21,22,22,23,23,"I really like the low profile of the case - some can be a little bulky for travel , but this provides great protection and is slim and stylish .",
31582094,one,provides,great,example,24,24,25,25,27,27,28,28,"Although I do not   usually like to provide quotations for take out of context , they do not   mean much , this one provides a great example of Lem 's clever style : 
",
31582094,one,provides,clever,style,24,24,25,25,32,32,33,33,"Although I do not   usually like to provide quotations for take out of context , they do not   mean much , this one provides a great example of Lem 's clever style : 
",
31595121,It,provides,brilliant,lines,0,0,1,1,15,15,16,16,"It provides hours of endless laughs , screwy situations , and some of the most brilliant lines in television history .",
31607627,themes,starts,good,debates,4,4,10,10,11,11,12,12,"I find the outer themes presented during the movie that starts good debates such as political status , couples vs singles , and most of all dealing with lousy sex with the person your in a relationship with .",
31615138,Fat,provides,great,bass,0,0,2,2,3,3,4,4,Fat Mike provides great bass and enthusiastic vocals .,
31615138,Fat,provides,enthusiastic,vocals,0,0,2,2,6,6,7,7,Fat Mike provides great bass and enthusiastic vocals .,
31615138,Mike,provides,great,bass,1,1,2,2,3,3,4,4,Fat Mike provides great bass and enthusiastic vocals .,
31615138,Mike,provides,enthusiastic,vocals,1,1,2,2,6,6,7,7,Fat Mike provides great bass and enthusiastic vocals .,
31627623,cover,provides,good,protection,1,1,5,5,7,7,8,8,This cover is excellent and provides very good protection ! ! !,
31628500,variety,creates,incredible,journey,8,8,11,11,18,18,23,23,"And his primary sources are three men whose variety in perspective creates a three dimensional portrait of an incredible , and true , journey into was truly an unknown territory .",
31633306,author,provides,wonderful,story,3,3,4,4,6,6,7,7,always - this author provides a wonderful story .,
31662756,Creed,introduces,good,song,13,13,8,8,17,17,11,11,But this was very well done and even introduces an unreleased song by Creed which is pretty good .,
31669831,book,provides,good,advice,1,1,2,2,3,3,4,4,This book provides good advice to sales professionals on how to feint and counterfeint various types of moves that procurers or buyers might put into play during price negotiations .,
31673046,it,provides,positive,grip,3,3,4,4,6,6,9,9,"

 Otherwise , it provides a positive and comfortable grip , works and feels great .",
31722786,combination,creates,good,book,1,1,7,7,9,9,10,10,"The combination of this two , really creates a good book .",
31744622,Asics,provides,great,warmup,0,0,1,1,3,3,4,4,Asics provides a great warmup .,
31761706,storyteller,introduces,wonderful,way,3,3,4,4,13,13,1,1,"The way the storyteller introduces the characters , making Sophia resist sobriety was wonderful .",
31765868,it,provides,great,protection,4,4,5,5,6,6,7,7,"Also , even though it provides great protection the film itself is somewhat easy to damage so you should plan on needing routine replacement quarterly .",
31820686,book,provides,good,overview,1,1,2,2,4,4,5,5,"This book provides a good overview of games development , while at the same shows the reader how to use the Unity game engine .",
31828326,Putting,provides,nice,warmth,1,1,8,8,10,10,11,11,"  Putting the mitten part over your fingers provides a nice warmth for your fingers , while converting it back to fingerless provides finger movement , and the ability to do things like turn pages in a book , or text on a phone .",
31835181,It,provides,great,source,0,0,5,5,7,7,8,8,It powers right up and provides a great source of bright led light !,
31859351,Envelope,creates,nice,look,0,0,1,1,3,3,5,5,"Envelope creates a nice clear look for mailing , fits well into my Hasler meter(R ) and no problem printing the return address during MS Word .",
31865993,It,provides,great,protection,0,0,6,6,7,7,8,8,It holds the iPad snugly and provides great protection .,
31879071,This,provides,great,light,0,0,13,13,15,15,20,20,This is great for holding my CPAP hose but at the same time provides a great bright or dim reading light with easy access from the pillow !,
31917553,It,provides,great,ports,0,0,2,2,19,19,5,5,"It also provides two USB ports , and a mic and headphone connector at the keyboard , which is great when your box is an under - the - table server .",
31932441,spikes,provides,nice,fertilizer,1,1,11,11,13,13,18,18,"The spikes last for 8 weeks at a time , and provides a nice , steady slow release fertilizer .",
31972866,It,provides,nice,protection,0,0,1,1,2,2,3,3,It provides nice protection to all sides of the device and seems like it will save it from being damaged by short drops .,
31995095,It,provides,good,protection,0,0,1,1,2,2,3,3,"It provides good protection , it is comfortable , and it 's cool looking ... but I do n't think it 's worth $ 15 .",
32016150,it,provides,excellent,camouflage,15,15,16,16,17,17,18,18,"If you 're not familiar with MultiCam , it really is an optical marvel - it provides excellent camouflage in various environments - jungle , woodland , desert , etc .",
32036805,game,provides,good,simulation,4,4,5,5,7,7,8,8,I think that this game provides a good simulation and it is very funny .,
32038642,rubber,creates,nice,seal,7,7,9,9,12,12,13,13,The lid snaps tight easily and the rubber gasket creates a very nice seal .,
32038642,gasket,creates,nice,seal,8,8,9,9,12,12,13,13,The lid snaps tight easily and the rubber gasket creates a very nice seal .,
32049785,It,provides,excellent,tartness,0,0,1,1,8,8,4,4,"It provides a little tartness , which is excellent in many recipes .",
32051667,mother,provides,great,example,3,3,8,8,10,10,11,11,"I think the mother bunny in this book provides a great example to other parents , not stifling a child 's independence or creativity , but building on it , while at the same time providing love .",
32051667,bunny,provides,great,example,4,4,8,8,10,10,11,11,"I think the mother bunny in this book provides a great example to other parents , not stifling a child 's independence or creativity , but building on it , while at the same time providing love .",
32075188,author,creates,amazing,characters,4,4,5,5,7,7,9,9,I love that the author creates such amazing male characters .,
32075910,It,provides,good,understanding,0,0,2,2,4,4,5,5,It also provides a good understanding of the nations culture throughout its history .,
32085203,It,provides,good,protection,0,0,1,1,3,3,4,4,It provides very good protection,
32108399,it,provides,good,perspective,8,8,9,9,11,11,12,12,"Overall it 's a pretty decent cd as it provides a good perspective of what Priest was about at that time , however if you really want to hear Priest live in their glory , get Unleashed In The East ! !",
32112939,it,provides,excellent,protection,2,2,3,3,5,5,1,1,The protection it provides is excellent .,
32136797,This,produces,nice,grate,0,0,6,6,8,8,11,11,"This is no exception , and produces a nice , fine grate for cheese .",
32160082,this,creates,good,seal,12,12,14,14,16,16,17,17,"
 -Pressing hard / going slow can separate the material , but this still creates a good seal ( see photo ) 
",
32168431,It,provides,excellent,overview,0,0,1,1,3,3,4,4,It provides an excellent overview of the art of combining multiple media elements to create a single scene .,
32199781,SmartyKat,prompts,enthusiastic,response,13,13,14,14,17,17,18,18,"We have tried several brands over her 15 years of life , and SmartyKat prompts the most enthusiastic response .",
32203896,this,produces,good,patches,7,7,9,9,10,10,11,11,"With the proper techniques and starter , this consistently produces good patches .",
32224404,It,provides,amazing,protection,0,0,1,1,2,2,3,3,It provides amazing protection and the annoyances are balanced out by that .,
32229929,it,produces,good,yoghurt,1,1,2,2,3,3,4,4,but it produces good yoghurt .,
32229932,it,produces,good,yoghurt,10,10,11,11,12,12,13,13,Took a couple of attempts to get it right but it produces good yoghurt .,
32232247,novel,provides,good,description,1,1,2,2,4,4,5,5,The novel provides s good description of the 1920s era in the New York area .,
32236152,plastic,provides,delightful,entertainment,7,7,11,11,12,12,13,13,"Velcro opening allows for insertion of a plastic bottle , which provides delightful entertainment -- and which can not be destroyed anything like as quickly as a squeaker .",
32236152,bottle,provides,delightful,entertainment,8,8,11,11,12,12,13,13,"Velcro opening allows for insertion of a plastic bottle , which provides delightful entertainment -- and which can not be destroyed anything like as quickly as a squeaker .",
32236557,training,provides,nice,control,1,1,3,3,4,4,5,5,The training collar provides nice control .,
32236557,collar,provides,nice,control,2,2,3,3,4,4,5,5,The training collar provides nice control .,
32245454,research,provides,great,insight,10,10,18,18,20,20,21,21,Doris 's writing style is simple and straightforward and her research methodology of interviewing brilliant and accomplished people provides both great insight and inspiration .,
32245454,methodology,provides,great,insight,11,11,18,18,20,20,21,21,Doris 's writing style is simple and straightforward and her research methodology of interviewing brilliant and accomplished people provides both great insight and inspiration .,
32281080,Head,provides,nice,bars,54,54,56,56,58,58,59,59,"Big Head is also a rapper with a lot of potential ; while he does n't show it on a lot of the collaborations , his solo track , Politician Networkin ' , in another one of the hotter tracks on the album , and this time for more than just the beat ; Head actually provides some nice bars .",
32283651,Polk,provides,fantastic,compromise,2,2,3,3,5,5,6,6,"IMHO , Polk provides a fantastic compromise of $ $ $ and sound quality .",
32314204,It,provides,great,specifications,0,0,1,1,2,2,3,3,It provides great specifications at a fraction of the price of comparable units .,
32321503,plastic,provides,delightful,entertainment,7,7,11,11,12,12,13,13,"Velcro opening allows for insertion of a plastic bottle , which provides delightful entertainment -- and which can not be destroyed anything like as quickly as a squeaker .",
32321503,bottle,provides,delightful,entertainment,8,8,11,11,12,12,13,13,"Velcro opening allows for insertion of a plastic bottle , which provides delightful entertainment -- and which can not be destroyed anything like as quickly as a squeaker .",
32325375,mesh,produces,lovely,cup,12,12,16,16,18,18,19,19,"I do prefer loose leaves to bags , and usually use a mesh ball , which produces a lovely cup of tea .",
32325375,ball,produces,lovely,cup,13,13,16,16,18,18,19,19,"I do prefer loose leaves to bags , and usually use a mesh ball , which produces a lovely cup of tea .",
32327144,look,provides,wonderful,context,1,1,7,7,9,9,10,10,Fascinating look at Europe after WWII that provides a wonderful context for understanding Europe today .,
32346543,case,provides,excellent,protection,26,26,27,27,28,28,29,29,"Also , when I 'm traveling to work , I keep my ipad mini in a bag with a bunch of other things , and the case provides excellent protection against bumps and scratches .",
32348737,Keith,provides,incredible,insight,0,0,1,1,2,2,3,3,Keith provides incredible insight into how he became an immense success .,
32350798,It,produces,excellent,bass,0,0,1,1,5,5,6,6,It produces crisp sound and excellent bass for it very small size .,
32353450,book,provides,good,tips,2,2,3,3,5,5,6,6,Clark 's book provides some good tips such as Quora and Contactually that I have ...,
32353455,book,provides,good,tips,2,2,3,3,5,5,6,6,Clark 's book provides some good tips such as   Quora and Contactually that I have been able to take advantage of to further my expertise .,
32355210,it,provides,excellent,protection,3,3,4,4,5,5,6,6,Case is great it provides excellent protection and even a stand to allow you to read hands free .,
32356845,reveal,creates,incredible,tension,4,4,14,14,15,15,16,16,The slow and continuous reveal of the main character and the exercise machine itself creates incredible tension that culminates in a delightfully horrific surprise ending .,
32356845,character,creates,incredible,tension,8,8,14,14,15,15,16,16,The slow and continuous reveal of the main character and the exercise machine itself creates incredible tension that culminates in a delightfully horrific surprise ending .,
32356845,machine,creates,incredible,tension,12,12,14,14,15,15,16,16,The slow and continuous reveal of the main character and the exercise machine itself creates incredible tension that culminates in a delightfully horrific surprise ending .,
32362722,unit,provides,good,quality,16,16,21,21,22,22,24,24,"If you 're looking for a home phone , this is a nice looking and feeling unit in the hand that provides good sound quality .",
32363078,It,provides,great,discussions,0,0,2,2,3,3,4,4,It also provides great discussions about friendships and opening your heart to others .,
32378090,energy,provides,nice,contrast,12,12,13,13,15,15,16,16,"Highlights include the driving "" Slipping Down , "" as Tell 's energy provides a nice contrast from his sappier piano ballads .",
32430153,item,provides,excellent,balance,1,1,2,2,4,4,5,5,This item provides an excellent balance between size and functionality .,
32481619,She,produces,great,plot,0,0,2,2,4,4,5,5,She always produces a great plot with wonderful characters,
32487546,balance,creates,positive,energy,1,1,8,8,14,14,15,15,The balance between nature sounds and musical instruments creates a warm and inviting atmosphere positive energy .,
32502933,business,produces,outstanding,product,24,24,27,27,29,29,30,30,"Iv'e seen other reviewers also knock this company you do business with , and i would hate for them to reflect poorly on your business , which produces an outstanding product .",
32503481,He,provides,great,photos,0,0,1,1,2,2,3,3,"He provides great photos & detailed instructions , so you can easily create your own great photos .",
32537157,micarta,provides,excellent,grip,1,1,2,2,4,4,5,5,The micarta provides an excellent grip .,
32543615,Mr,provides,delightful,details,0,0,11,11,13,13,14,14,"Mr De Hamel knows the art , knows the history and provides the delightful details and idiosyncrasies of the reading rooms of the great libraries of the world that hold these cherished objects .",
32543615,Hamel,provides,delightful,details,2,2,11,11,13,13,14,14,"Mr De Hamel knows the art , knows the history and provides the delightful details and idiosyncrasies of the reading rooms of the great libraries of the world that hold these cherished objects .",
32543926,He,provides,good,deal,0,0,1,1,3,3,4,4,"He provides a good deal of information on the Chevalier de Grammont , de Graf , Thomas Paine ( not the author of Common Sense ) and Nikolaas Van Hoorn .",
32556352,Morgan,creates,amazing,visuals,8,8,9,9,15,15,5,5,It 's beautiful and the visuals that Sarah Morgan creates within the story are simply amazing ... and romantic ... and so filled with the magic of Christmas and winter .,
32564480,It,provides,nice,amount,0,0,1,1,3,3,4,4,"It provides a nice amount of cushioning - not as much as the 4 "" mats under the bars , but a great amount for floor exercises and for under the beam .",
32564480,It,provides,nice,much,0,0,1,1,3,3,10,10,"It provides a nice amount of cushioning - not as much as the 4 "" mats under the bars , but a great amount for floor exercises and for under the beam .",
32564480,It,provides,nice,amount,0,0,1,1,3,3,23,23,"It provides a nice amount of cushioning - not as much as the 4 "" mats under the bars , but a great amount for floor exercises and for under the beam .",
32564480,It,provides,great,amount,0,0,1,1,22,22,23,23,"It provides a nice amount of cushioning - not as much as the 4 "" mats under the bars , but a great amount for floor exercises and for under the beam .",
32588121,Morgan,creates,wonderful,characters,2,2,3,3,4,4,6,6,3 . Morgan creates wonderful secondary characters and even better main characters !,
32606693,,produces,nice,spray,1,1,2,2,4,4,6,6,"It   produces a nice even spray , and a few pumps builds enough pressure to cover a whole pan .",
32609092,site,provides,good,picture,1,1,8,8,11,11,15,15,"The site is a little bulky , but provides a very good and wide sight picture , no parallax , and quick target acquisition .",
32625261,Riordan,starts,great,story,1,1,2,2,4,4,5,5,Rick Riordan starts another great story !,
32636017,section,provides,excellent,way,2,2,3,3,5,5,6,6,The annotated section provides an excellent way to understand not only Victorian society but also what some of the hidden meanings to Dickens phrases .,
32640230,portfolio,causes,great,impression,31,31,32,32,34,34,36,36,It is obvious that a well done portfolio in itelf is worthless if the work it showcases is mediocre ... but quality is a matter of perception and a well made portfolio causes a great first impression and gives a young professional an immediate credibility that can be crucial .,
32657313,it,provides,wonderful,stone,14,14,15,15,17,17,19,19,", but ` Loch ' is a perfect balance of suspense and censorship that it provides a wonderful stepping stone to even better reading .",
32683537,It,provides,great,protection,0,0,1,1,2,2,3,3,It provides great protection without being bulky !,
32701893,book,provides,excellent,examples,1,1,2,2,3,3,4,4,The book provides excellent examples also for the problems .,
32728607,she,creates,great,characters,2,2,3,3,5,5,1,1,"The characters she creates are great , they all have a real connection and they care for each other .",
32783684,Meng,provides,nice,peek,0,0,1,1,3,3,5,5,"Meng provides a nice little peek into the inner workings of Google , which is fun for an outsider .",
32793697,Vee,provides,wonderful,examples,1,1,10,10,11,11,13,13,Gary Vee simplifies how to behave in social media and provides wonderful clear examples from people doing it right .,
